,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2024,CALIFORNIA,"ROCKFISH, SQUARESPOT",657,0,"2,990",Public,Commercial,Sebastes hopkinsi,166753,PACFIN
2024,CALIFORNIA,"ROCKFISH, STARRY","8,562",4,"23,914",Public,Commercial,Sebastes constellatus,166749,PACFIN
2024,CALIFORNIA,"ROCKFISH, STRIPETAIL","19,827",9,182,Public,Commercial,Sebastes saxicola,166741,PACFIN
2024,CALIFORNIA,"ROCKFISH, STRIPETAIL",,,,Confidential,Commercial,Sebastes saxicola,166741,PACFIN
2024,CALIFORNIA,"ROCKFISH, SWORDSPINE",,,,Confidential,Commercial,Sebastes ensifer,166768,PACFIN
2024,CALIFORNIA,"ROCKFISH, TREEFISH","3,361",2,"33,661",Public,Commercial,Sebastes serriceps,166764,PACFIN
2024,CALIFORNIA,"ROCKFISH, VERMILION","204,176",93,"760,022",Public,Commercial,Sebastes miniatus,166729,PACFIN
2024,CALIFORNIA,"ROCKFISH, WIDOW","62,449",28,"79,468",Public,Commercial,Sebastes entomelas,166719,PACFIN
2024,CALIFORNIA,"ROCKFISH, YELLOWEYE",422,0,201,Public,Commercial,Sebastes ruberrimus,166740,PACFIN
2024,CALIFORNIA,"ROCKFISH, YELLOWMOUTH",,,,Confidential,Commercial,Sebastes reedi,166737,PACFIN
2024,CALIFORNIA,"ROCKFISH, YELLOWTAIL","84,557",38,"151,663",Public,Commercial,Sebastes flavidus,166720,PACFIN
2024,CALIFORNIA,ROCKFISHES **,"12,933",6,"53,944",Public,Commercial,Sebastes ,166705,PACFIN
2024,CALIFORNIA,SABLEFISH,"2,888,780","1,310","4,748,257",Public,Commercial,Anoplopoma fimbria,167123,PACFIN
2024,CALIFORNIA,"SALMON, CHINOOK","1,418",1,,Public,Commercial,Oncorhynchus tshawytscha,161980,PACFIN
2024,CALIFORNIA,"SARDINE, PACIFIC","3,258,361","1,478","667,149",Public,Commercial,Sardinops sagax,161729,PACFIN
2024,CALIFORNIA,SCORPIONFISHES **,"3,456",2,"19,965",Public,Commercial,Scorpaenidae,166704,PACFIN
2024,CALIFORNIA,SCULPINS **,447,0,"1,102",Public,Commercial,Cottidae,167196,PACFIN
2024,CALIFORNIA,"SEA BASS, GIANT","5,080",2,"32,480",Public,Commercial,Stereolepis gigas,167918,PACFIN
2024,CALIFORNIA,"SHAD, AMERICAN","22,199",10,"41,662",Public,Commercial,Alosa sapidissima,161702,PACFIN
2024,CALIFORNIA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2024,CALIFORNIA,"SHARK, DOGFISH, SPINY","2,139",1,"3,867",Public,Commercial,Squalus acanthias,160617,PACFIN
2024,CALIFORNIA,"SHARK, LEOPARD","4,038",2,"8,955",Public,Commercial,Triakis semifasciata,160448,PACFIN
2024,CALIFORNIA,"SHARK, MAKO, SHORTFIN","23,737",11,"28,072",Public,Commercial,Isurus oxyrinchus,159924,PACFIN
2024,CALIFORNIA,"SHARK, PACIFIC ANGEL","38,749",18,"51,300",Public,Commercial,Squatina californica,160785,PACFIN
2024,CALIFORNIA,"SHARK, THRESHER","63,447",29,"64,923",Public,Commercial,Alopias vulpinus,159916,PACFIN
2024,CALIFORNIA,"SHARK, THRESHER, BIGEYE",,,,Confidential,Commercial,Alopias superciliosus,159921,PACFIN
2024,CALIFORNIA,"SHARK, TOPE","12,096",5,"18,503",Public,Commercial,Galeorhinus galeus,160181,PACFIN
2024,CALIFORNIA,"SHARKS, CHONDRICHTHYES (CLASS) **","3,804",2,"3,880",Public,Commercial,Chondrichthyes,159785,PACFIN
2024,CALIFORNIA,"SHEEPHEAD, CALIFORNIA","77,113",35,"380,629",Public,Commercial,Semicossyphus pulcher,170744,PACFIN
2024,CALIFORNIA,"SHRIMP, BRINE","567,982",258,"29,155",Public,Commercial,Artemia salina,83691,PACFIN
2024,CALIFORNIA,"SHRIMP, PACIFIC ROCK","203,516",92,"989,830",Public,Commercial,Sicyonia ingentis,96038,PACFIN
2024,CALIFORNIA,"SHRIMP, SPOT","177,267",80,"3,946,998",Public,Commercial,Pandalus platyceros,96979,PACFIN
2024,CALIFORNIA,"SHRIMPS, PENAEID **",,,,Confidential,Commercial,Penaeidae,95602,PACFIN
2024,CALIFORNIA,"SHRIMPS, PENAEID **","140,730",64,"1,428,001",Public,Commercial,Penaeidae,95602,PACFIN
2024,CALIFORNIA,"SKATE, BIG","33,595",15,"10,925",Public,Commercial,Raja binoculata,160848,PACFIN
2024,CALIFORNIA,"SKATE, CALIFORNIA","1,564",1,"1,182",Public,Commercial,Raja inornata,160849,PACFIN
2024,CALIFORNIA,"SKATES, RAJIDAE (FAMILY) **","106,976",49,"40,358",Public,Commercial,Rajidae,160845,PACFIN
2024,CALIFORNIA,SMELTS **,"81,151",37,"46,841",Public,Commercial,Osmeridae,162028,PACFIN
2024,CALIFORNIA,"SOLE, C-O",,,,Confidential,Commercial,Pleuronichthys coenosus,172923,PACFIN
2024,CALIFORNIA,"SOLE, CURLFIN","1,512",1,56,Public,Commercial,Pleuronichthys decurrens,172924,PACFIN
2024,CALIFORNIA,"SOLE, DOVER","1,075,012",488,"479,264",Public,Commercial,Microstomus pacificus,172887,PACFIN
2024,CALIFORNIA,"SOLE, ENGLISH","65,017",29,"16,032",Public,Commercial,Parophrys vetulus,172921,PACFIN
2024,CALIFORNIA,"SOLE, FANTAIL","2,110",1,"6,452",Public,Commercial,Xystreurys liolepis,172800,PACFIN
2024,CALIFORNIA,"SOLE, PETRALE","1,493,211",677,"1,788,068",Public,Commercial,Eopsetta jordani,172868,PACFIN
2024,CALIFORNIA,"SOLE, REX","57,293",26,"22,189",Public,Commercial,Glyptocephalus zachirus,172978,PACFIN
2024,CALIFORNIA,"SOLE, ROCK","2,043",1,558,Public,Commercial,Paraplagusia bilineata,173105,PACFIN
2024,CALIFORNIA,"SOLE, ROCK",,,,Confidential,Commercial,Paraplagusia bilineata,173105,PACFIN
2024,CALIFORNIA,"SOLE, SAND","13,230",6,"13,878",Public,Commercial,Psettichthys melanostictus,172928,PACFIN
2024,CALIFORNIA,"SOLE, SLENDER",425,0,,Public,Commercial,Lyopsetta exilis,172871,PACFIN
2024,CALIFORNIA,"SQUID, CALIFORNIA MARKET","126,430,755","57,349","67,854,321",Public,Commercial,Loligo opalescens,82371,PACFIN
2024,CALIFORNIA,"SQUIDS, LOLIGINIDAE **",,,,Confidential,Commercial,Loliginidae,82369,PACFIN
2024,CALIFORNIA,SURFPERCHES **,"4,226",2,"17,832",Public,Commercial,Embiotocidae,169735,PACFIN
2024,CALIFORNIA,SWORDFISH,"233,199",106,"861,326",Public,Commercial,Xiphias gladius,172482,PACFIN
2024,CALIFORNIA,"THORNYHEAD, LONGSPINE","29,728",13,"33,798",Public,Commercial,Sebastolobus altivelis,166784,PACFIN
2024,CALIFORNIA,"THORNYHEAD, SHORTSPINE","211,107",96,"1,678,572",Public,Commercial,Sebastolobus alascanus,166783,PACFIN
2024,CALIFORNIA,"TOMCOD, PACIFIC",,,,Confidential,Commercial,Microgadus proximus,164719,PACFIN
2024,CALIFORNIA,"TUNA, ALBACORE","199,381",90,"465,755",Public,Commercial,Thunnus alalunga,172419,PACFIN
2024,CALIFORNIA,"TUNA, BIGEYE","365,110",166,"1,588,998",Public,Commercial,Thunnus obesus,172428,PACFIN
2024,CALIFORNIA,"TUNA, BLUEFIN PACIFIC","296,506",134,"1,712,490",Public,Commercial,Thunnus orientalis,172422,PACFIN
2024,CALIFORNIA,"TUNA, SKIPJACK",,,,Confidential,Commercial,Katsuwonus pelamis,172401,PACFIN
2024,CALIFORNIA,"TUNA, YELLOWFIN","171,417",78,"783,824",Public,Commercial,Thunnus albacares,172423,PACFIN
2024,CALIFORNIA,"TURBOT, HORNYHEAD",,,,Confidential,Commercial,Pleuronichthys verticalis,172926,PACFIN
2024,CALIFORNIA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","2,328,944","1,056","8,300,361",Public,Commercial,Strongylocentrotus,157968,PACFIN
2024,CALIFORNIA,"VERTEBRATES, JAWED",,,,Confidential,Commercial,Gnathostomata ,914179,PACFIN
2024,CALIFORNIA,"VERTEBRATES, JAWED","155,463",71,"340,847",Public,Commercial,Gnathostomata ,914179,PACFIN
2024,CALIFORNIA,"WHITEFISH, OCEAN","31,367",14,"108,475",Public,Commercial,Caulolatilus princeps,168540,PACFIN
2024,CALIFORNIA,WITHHELD FOR CONFIDENTIALITY,"10,876",5,"10,811",Public,Commercial,Other,0,PACFIN
2024,CALIFORNIA,WOLF-EEL,,,,Confidential,Commercial,Anarrhichthys ocellatus,171345,PACFIN
2024,CONNECTICUT,"BASS, BLACK SEA","206,661",94,"687,101",Public,Commercial,Centropristis striata,167687,ACCSP
2024,CONNECTICUT,"BASS, STRIPED","5,348",2,"25,711",Public,Commercial,Morone saxatilis,167680,ACCSP
2024,CONNECTICUT,BLUEFISH,"31,690",14,"57,641",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2024,CONNECTICUT,"BONITO, ATLANTIC",60,0,131,Public,Commercial,Sarda sarda,172409,ACCSP
2024,CONNECTICUT,BUTTERFISH,"63,932",29,"87,932",Public,Commercial,Peprilus triacanthus,172567,ACCSP
2024,CONNECTICUT,"CARP, COMMON",185,0,99,Public,Commercial,Cyprinus carpio,163344,ACCSP
2024,CONNECTICUT,"CATFISH, BLUE",649,0,467,Public,Commercial,Ictalurus furcatus,163997,ACCSP
2024,CONNECTICUT,"CATFISHES, BULLHEAD **","2,258",1,"2,709",Public,Commercial,Ictaluridae,163995,ACCSP
2024,CONNECTICUT,"COD, ATLANTIC","1,102",0,"2,982",Public,Commercial,Gadus morhua,164712,ACCSP
2024,CONNECTICUT,CONCHS **,"228,061",103,"102,796",Public,Commercial,Strombidae,72554,ACCSP
2024,CONNECTICUT,"CRAB, BLUE",888,0,"2,514",Public,Commercial,Callinectes sapidus,98696,ACCSP
2024,CONNECTICUT,"CRAB, GREEN","2,815",1,"2,682",Public,Commercial,Carcinus maenas,98734,ACCSP
2024,CONNECTICUT,"CRAB, HORSESHOE",,,,Public,Commercial,Limulus polyphemus,82703,ACCSP
2024,CONNECTICUT,"CRAB, JONAH",15,0,10,Public,Commercial,Cancer borealis,98678,ACCSP
2024,CONNECTICUT,CUNNER,1,0,2,Public,Commercial,Tautogolabrus adspersus,170481,ACCSP
2024,CONNECTICUT,DOLPHINFISH **,412,0,998,Public,Commercial,Coryphaena spp.,168790,ACCSP
2024,CONNECTICUT,"DORY, BUCKLER",491,0,760,Public,Commercial,Zenopsis conchifera,166284,ACCSP
2024,CONNECTICUT,"EEL, AMERICAN","3,480",2,"9,579",Public,Commercial,Anguilla rostrata,161127,ACCSP
2024,CONNECTICUT,"EEL, CONGER",53,0,36,Public,Commercial,Conger oceanicus,161326,ACCSP
2024,CONNECTICUT,ESCOLAR,469,0,946,Public,Commercial,Lepidocybium flavobrunneum,172362,ACCSP
2024,CONNECTICUT,"FLOUNDER, AMERICAN PLAICE","9,888",4,"12,644",Public,Commercial,Hippoglossoides platessoides,172877,ACCSP
2024,CONNECTICUT,"FLOUNDER, FOURSPOT","11,461",5,"12,829",Public,Commercial,Paralichthys oblongus,172739,ACCSP
2024,CONNECTICUT,"FLOUNDER, SUMMER","198,439",90,"974,921",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2024,CONNECTICUT,"FLOUNDER, WINTER","2,784",1,"6,693",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSP
2024,CONNECTICUT,"FLOUNDER, WITCH","1,254",1,"1,914",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSP
2024,CONNECTICUT,"FLOUNDER, YELLOWTAIL",18,0,18,Public,Commercial,Limanda ferruginea,172909,ACCSP
2024,CONNECTICUT,GOOSEFISH,"26,437",12,"16,124",Public,Commercial,Lophius americanus,164499,ACCSP
2024,CONNECTICUT,HADDOCK,55,0,115,Public,Commercial,Melanogrammus aeglefinus,164744,ACCSP
2024,CONNECTICUT,"HAKE, RED","8,096",4,"5,488",Public,Commercial,Urophycis chuss,164730,ACCSP
2024,CONNECTICUT,"HAKE, SILVER","142,274",65,"152,749",Public,Commercial,Merluccius bilinearis,164791,ACCSP
2024,CONNECTICUT,"HAKE, WHITE",355,0,313,Public,Commercial,Urophycis tenuis,164732,ACCSP
2024,CONNECTICUT,"HAKES, MERLUCCIUS (GENUS) **",41,0,34,Public,Commercial,Merluccius,164790,ACCSP
2024,CONNECTICUT,"HALIBUT, ATLANTIC",239,0,"1,248",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSP
2024,CONNECTICUT,"HERRING, ATLANTIC",210,0,158,Public,Commercial,Clupea harengus,161722,ACCSP
2024,CONNECTICUT,KINGFISHES **,"3,422",2,"5,024",Public,Commercial,Menticirrhus,169273,ACCSP
2024,CONNECTICUT,"LOBSTER, AMERICAN","187,075",85,"1,351,254",Public,Commercial,Homarus americanus,97314,ACCSP
2024,CONNECTICUT,"LOBSTER, CARIBBEAN SPINY",20,0,134,Public,Commercial,Panulirus argus,97648,ACCSP
2024,CONNECTICUT,"MACKEREL, ATLANTIC","11,657",5,"7,612",Public,Commercial,Scomber scombrus,172414,ACCSP
2024,CONNECTICUT,"MACKEREL, ATLANTIC CHUB",25,0,21,Public,Commercial,Scomber colias,172413,ACCSP
2024,CONNECTICUT,MENHADENS **,"49,896",23,"16,363",Public,Commercial,Brevoortia ,161731,ACCSP
2024,CONNECTICUT,MULLETS **,64,0,57,Public,Commercial,Mugilidae,170333,ACCSP
2024,CONNECTICUT,OPAH,"3,888",2,"11,431",Public,Commercial,Lampris guttatus,166326,ACCSP
2024,CONNECTICUT,"PERCH, WHITE","6,051",3,"9,270",Public,Commercial,Morone americana,167678,ACCSP
2024,CONNECTICUT,"PERCH, YELLOW",2,0,1,Public,Commercial,Perca flavescens,168469,ACCSP
2024,CONNECTICUT,POLLOCK,57,0,40,Public,Commercial,Pollachius virens,164727,ACCSP
2024,CONNECTICUT,POMFRETS **,999,0,"2,579",Public,Commercial,Bramidae,170287,ACCSP
2024,CONNECTICUT,"POUT, OCEAN",2,0,1,Public,Commercial,Zoarces Americanus,630979,ACCSP
2024,CONNECTICUT,"REDFISH, ACADIAN",205,0,154,Public,Commercial,Sebastes fasciatus,166774,ACCSP
2024,CONNECTICUT,RIBBONFISHES **,3,0,3,Public,Commercial,Trachipteridae,166339,ACCSP
2024,CONNECTICUT,"SCALLOP, SEA","119,977",54,"1,970,355",Public,Commercial,Placopecten magellanicus,79718,ACCSP
2024,CONNECTICUT,SCULPINS **,,,,Public,Commercial,Cottidae,167196,ACCSP
2024,CONNECTICUT,SCUP,"673,311",305,"811,355",Public,Commercial,Stenotomus chrysops,169182,ACCSP
2024,CONNECTICUT,"SEAROBIN, NORTHERN",431,0,664,Public,Commercial,Prionotus carolinus,166974,ACCSP
2024,CONNECTICUT,SEAROBINS **,"3,036",1,"1,513",Public,Commercial,Triglidae,166972,ACCSP
2024,CONNECTICUT,"SEATROUT, SAND",10,0,11,Public,Commercial,Cynoscion arenarius,169243,ACCSP
2024,CONNECTICUT,"SEATROUT, SPOTTED",637,0,"1,588",Public,Commercial,Cynoscion nebulosus,169239,ACCSP
2024,CONNECTICUT,"SHAD, AMERICAN","13,436",6,"44,885",Public,Commercial,Alosa sapidissima,161702,ACCSP
2024,CONNECTICUT,"SHAD, GIZZARD",98,0,17,Public,Commercial,Dorosoma cepedianum,161737,ACCSP
2024,CONNECTICUT,"SHAD, HICKORY",780,0,"4,308",Public,Commercial,Alosa mediocris,161704,ACCSP
2024,CONNECTICUT,"SHARK, DOGFISH, SMOOTH","43,271",20,"27,819",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2024,CONNECTICUT,"SHARK, DOGFISH, SPINY","1,550",1,465,Public,Commercial,Squalus acanthias,160617,ACCSP
2024,CONNECTICUT,"SHRIMPS, MANTIS **",199,0,"2,019",Public,Commercial,Stomatopoda,99140,ACCSP
2024,CONNECTICUT,"SKATE, BARNDOOR",79,0,26,Public,Commercial,Dipturus laevis,564139,ACCSP
2024,CONNECTICUT,"SKATE, CLEARNOSE","2,000",1,860,Public,Commercial,Raja eglanteria,160855,ACCSP
2024,CONNECTICUT,"SKATE, LITTLE","72,800",33,"7,280",Public,Commercial,Leucoraja erinacea,564130,ACCSP
2024,CONNECTICUT,"SKATE, SMOOTH","168,640",76,"131,711",Public,Commercial,Malacoraja senta,564151,ACCSP
2024,CONNECTICUT,"SKATE, WINTER","559,559",254,"156,176",Public,Commercial,Leucoraja ocellata,564145,ACCSP
2024,CONNECTICUT,"SKATES, RAJIDAE (FAMILY) **","488,207",221,"871,852",Public,Commercial,Rajidae,160845,ACCSP
2024,CONNECTICUT,"SNAPPER, DOG",465,0,442,Public,Commercial,Lutjanus jocu,168857,ACCSP
2024,CONNECTICUT,SPOT,"7,617",3,"4,113",Public,Commercial,Leiostomus xanthurus,169267,ACCSP
2024,CONNECTICUT,"SQUID, LONGFIN LOLIGO","169,581",77,"270,656",Public,Commercial,Loligo pealeii,82372,ACCSP
2024,CONNECTICUT,SWORDFISH,"49,091",22,"186,725",Public,Commercial,Xiphias gladius,172482,EXCEPTIONS
2024,CONNECTICUT,TAUTOG,"29,114",13,"129,860",Public,Commercial,Tautoga onitis,170479,ACCSP
2024,CONNECTICUT,"TILEFISH, GOLDEN",627,0,"1,697",Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSP
2024,CONNECTICUT,TRIGGERFISHES **,24,0,47,Public,Commercial,Balistidae,173128,ACCSP
2024,CONNECTICUT,"TUNA, ALBACORE","35,151",16,"34,219",Public,Commercial,Thunnus alalunga,172419,EXCEPTIONS
2024,CONNECTICUT,"TUNA, BIGEYE","32,276",15,"166,706",Public,Commercial,Thunnus obesus,172428,EXCEPTIONS
2024,CONNECTICUT,"TUNA, BLUEFIN","30,812",14,"117,420",Public,Commercial,Thunnus thynnus,172421,EXCEPTIONS
2024,CONNECTICUT,"TUNA, LITTLE TUNNY",7,0,11,Public,Commercial,Euthynnus alletteratus,172402,ACCSP
2024,CONNECTICUT,"TUNA, YELLOWFIN","76,941",35,"218,296",Public,Commercial,Thunnus albacares,172423,EXCEPTIONS
2024,CONNECTICUT,WAHOO,213,0,664,Public,Commercial,Acanthocybium solandri,172451,ACCSP
2024,CONNECTICUT,WEAKFISH,"2,864",1,"7,044",Public,Commercial,Cynoscion regalis,169241,ACCSP
2024,CONNECTICUT,"WHELK, CHANNELED","33,310",15,"184,694",Public,Commercial,Busycotypus canaliculatus,74096,ACCSP
2024,CONNECTICUT,"WHELK, KNOBBED","131,588",60,"21,532",Public,Commercial,Busycon carica,74071,ACCSP
2024,CONNECTICUT,WHELKS **,"1,397",1,"3,594",Public,Commercial,Melongenidae,74069,ACCSP
2024,CONNECTICUT,WINDOWPANE,"4,903",2,"4,193",Public,Commercial,Scophthalmus aquosus,172746,ACCSP
2024,CONNECTICUT,WITHHELD FOR CONFIDENTIALITY,,,,Public,Commercial,Other,0,ACCSP
2024,DELAWARE,"BASS, BLACK SEA",,,,Confidential,Commercial,Centropristis striata,167687,ACCSP
2024,DELAWARE,"BASS, STRIPED",,,,Confidential,Commercial,Morone saxatilis,167680,ACCSP
2024,DELAWARE,BLUEFISH,,,,Confidential,Commercial,Pomatomus saltatrix,168559,ACCSP
2024,DELAWARE,BUTTERFISH,,,,Confidential,Commercial,Peprilus triacanthus,172567,ACCSP
2024,DELAWARE,"CARP, COMMON","4,315",2,"1,933",Public,Commercial,Cyprinus carpio,163344,ACCSP
2024,DELAWARE,"CATFISH, CHANNEL",336,0,103,Public,Commercial,Ictalurus punctatus,163998,ACCSP
2024,DELAWARE,"CLAM, QUAHOG, NORTHERN",,,,Confidential,Commercial,Mercenaria mercenaria,81496,ACCSP
2024,DELAWARE,COBIA,,,,Confidential,Commercial,Rachycentron canadum,168566,ACCSP
2024,DELAWARE,CONCHS **,,,,Confidential,Commercial,Strombidae,72554,ACCSP
2024,DELAWARE,"CRAB, ATLANTIC ROCK",,,,Confidential,Commercial,Cancer irroratus,98679,ACCSP
2024,DELAWARE,"CRAB, BLUE",,,,Confidential,Commercial,Callinectes sapidus,98696,ACCSP
2024,DELAWARE,"CRAB, HORSESHOE","256,590",116,"84,523",Public,Commercial,Limulus polyphemus,82703,ACCSP
2024,DELAWARE,"CRAB, JONAH",,,,Confidential,Commercial,Cancer borealis,98678,ACCSP
2024,DELAWARE,"CROAKER, ATLANTIC",,,,Confidential,Commercial,Micropogonias undulatus,169283,ACCSP
2024,DELAWARE,CUNNER,,,,Confidential,Commercial,Tautogolabrus adspersus,170481,ACCSP
2024,DELAWARE,"DRUM, BLACK","16,723",8,"9,431",Public,Commercial,Pogonias cromis,169288,ACCSP
2024,DELAWARE,"EEL, AMERICAN","8,910",4,"8,944",Public,Commercial,Anguilla rostrata,161127,ACCSP
2024,DELAWARE,"EEL, CONGER",,,,Confidential,Commercial,Conger oceanicus,161326,ACCSP
2024,DELAWARE,"FLOUNDER, SUMMER",542,0,"2,274",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2024,DELAWARE,GOOSEFISH,,,,Confidential,Commercial,Lophius americanus,164499,ACCSP
2024,DELAWARE,"HAKE, RED",,,,Confidential,Commercial,Urophycis chuss,164730,ACCSP
2024,DELAWARE,"HAKE, WHITE",,,,Confidential,Commercial,Urophycis tenuis,164732,ACCSP
2024,DELAWARE,"KINGFISH, NORTHERN",,,,Confidential,Commercial,Menticirrhus saxatilis,169276,ACCSP
2024,DELAWARE,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2024,DELAWARE,"MACKEREL, SPANISH",,,,Confidential,Commercial,Scomberomorus maculatus,172436,ACCSP
2024,DELAWARE,"MENHADEN, ATLANTIC","46,279",21,"11,749",Public,Commercial,Brevoortia tyrannus,161732,ACCSP
2024,DELAWARE,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2024,DELAWARE,"OYSTER, EASTERN","90,188",41,"515,360",Public,Commercial,Crassostrea virginica,79872,ACCSP
2024,DELAWARE,"PERCH, WHITE",,,,Confidential,Commercial,Morone americana,167678,ACCSP
2024,DELAWARE,RIBBONFISHES **,,,,Confidential,Commercial,Trachipteridae,166339,ACCSP
2024,DELAWARE,SCUP,,,,Confidential,Commercial,Stenotomus chrysops,169182,ACCSP
2024,DELAWARE,"SEATROUT, SPOTTED",,,,Confidential,Commercial,Cynoscion nebulosus,169239,ACCSP
2024,DELAWARE,"SHAD, AMERICAN",,,,Confidential,Commercial,Alosa sapidissima,161702,ACCSP
2024,DELAWARE,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,ACCSP
2024,DELAWARE,SHEEPSHEAD,,,,Confidential,Commercial,Archosargus probatocephalus,169189,ACCSP
2024,DELAWARE,SPOT,,,,Confidential,Commercial,Leiostomus xanthurus,169267,ACCSP
2024,DELAWARE,TAUTOG,,,,Confidential,Commercial,Tautoga onitis,170479,ACCSP
2024,DELAWARE,"TRIGGERFISH, GRAY",,,,Confidential,Commercial,Balistes capriscus,173138,ACCSP
2024,DELAWARE,TRIGGERFISHES **,,,,Confidential,Commercial,Balistidae,173128,ACCSP
2024,DELAWARE,WEAKFISH,,,,Confidential,Commercial,Cynoscion regalis,169241,ACCSP
2024,DELAWARE,"WHELK, CHANNELED","34,881",16,"243,057",Public,Commercial,Busycotypus canaliculatus,74096,ACCSP
2024,DELAWARE,"WHELK, KNOBBED","34,254",16,"103,880",Public,Commercial,Busycon carica,74071,ACCSP
2024,DELAWARE,WITHHELD FOR CONFIDENTIALITY,"3,687,780","1,673","8,004,571",Public,Commercial,Other,0,ACCSP
2024,FLORIDA-EAST,"AMBERJACK, GREATER","137,068",62,"325,521",Public,Commercial,Seriola dumerili,168689,ACCSP
2024,FLORIDA-EAST,"AMBERJACK, LESSER","1,527",1,"3,656",Public,Commercial,Seriola fasciata,168690,ACCSP
2024,FLORIDA-EAST,ANCHOVIES **,,,,Confidential,Commercial,Engraulidae,553173,ACCSP
2024,FLORIDA-EAST,"ANEMONE, SPECKLED",,,,Confidential,Commercial,Phymanthus crucifer,52794,ACCSP
2024,FLORIDA-EAST,"ANEMONE, SUN ZOANTHID **",,,,Confidential,Commercial,Palythoa,52433,ACCSP
2024,FLORIDA-EAST,"ANGELFISH, BLUE",117,0,"2,604",Public,Commercial,Holocanthus bermudensis,169626,ACCSP
2024,FLORIDA-EAST,"ANGELFISH, FRENCH",620,0,"16,096",Public,Commercial,Pomacanthus paru,169633,ACCSP
2024,FLORIDA-EAST,"ANGELFISH, GRAY",254,0,"3,045",Public,Commercial,Pomacanthus arcuatus,169632,ACCSP
2024,FLORIDA-EAST,"ANGELFISH, QUEEN",278,0,"9,555",Public,Commercial,Holacanthus ciliaris,169623,ACCSP
2024,FLORIDA-EAST,BALLOONFISH,,,,Confidential,Commercial,Diodon holocanthus,173392,ACCSP
2024,FLORIDA-EAST,BALLYHOOS **,"217,800",99,"225,469",Public,Commercial,Hemiramphus,165459,ACCSP
2024,FLORIDA-EAST,"BARRACUDA, GREAT","37,419",17,"63,971",Public,Commercial,Sphyraena barracuda,650251,ACCSP
2024,FLORIDA-EAST,BARRELFISH,"1,387",1,"7,655",Public,Commercial,Hyperoglyphe perciformis,172512,ACCSP
2024,FLORIDA-EAST,"BASS, BLACK SEA",270,0,906,Public,Commercial,Centropristis striata,167687,ACCSP
2024,FLORIDA-EAST,"BASS, HARLEQUIN",12,0,50,Public,Commercial,Serranus tigrinus,167860,ACCSP
2024,FLORIDA-EAST,BEAUGREGORY,97,0,231,Public,Commercial,Stegastes,615345,ACCSP
2024,FLORIDA-EAST,"BEAUTY, ROCK",250,0,"2,323",Public,Commercial,Holacanthus tricolor,169625,ACCSP
2024,FLORIDA-EAST,BIGEYES **,55,0,220,Public,Commercial,Priacanthidae,168176,ACCSP
2024,FLORIDA-EAST,"BISCUIT, INFLATED SEA",,,,Confidential,Commercial,Clypeaster prostratus,157988,ACCSP
2024,FLORIDA-EAST,"BLENNY, FLORIDA",,,,Confidential,Commercial,Chasmodes saburrae,171165,ACCSP
2024,FLORIDA-EAST,"BLENNY, OTHER **",132,0,152,Public,Commercial,Blenniidae,171124,ACCSP
2024,FLORIDA-EAST,"BLENNY, SADDLED",,,,Confidential,Commercial,Malacoctenus triangulatus,171423,ACCSP
2024,FLORIDA-EAST,"BLENNY, SAILFIN","1,209",1,"3,625",Public,Commercial,Emblemaria pandionis,171405,ACCSP
2024,FLORIDA-EAST,BLUEFISH,"142,011",64,"144,770",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2024,FLORIDA-EAST,BLUEHEAD,71,0,236,Public,Commercial,Thalassoma bifasciatum,170568,ACCSP
2024,FLORIDA-EAST,"BUMPER, ATLANTIC","24,247",11,"14,705",Public,Commercial,Chloroscombrus chrysurus,168670,ACCSP
2024,FLORIDA-EAST,"BURRFISH, STRIPED",,,,Confidential,Commercial,Chilomycterus schoepfii,615846,ACCSP
2024,FLORIDA-EAST,"BUTTERFISH, GULF","3,576",2,"3,104",Public,Commercial,Peprilus burti,172568,ACCSP
2024,FLORIDA-EAST,"BUTTERFLYFISH, FOUREYE",,,,Confidential,Commercial,Chaetodon capistratus,169558,ACCSP
2024,FLORIDA-EAST,"BUTTERFLYFISH, REEF",59,0,216,Public,Commercial,Chaetodon sedentarius,169562,ACCSP
2024,FLORIDA-EAST,"BUTTERFLYFISH, SPOTFIN",,,,Confidential,Commercial,Chaetodon ocellatus,169556,ACCSP
